__v,_id,description,owner,token_id,token_id_old
0,61f6dc7d9c729c57a2307cba,Apt #19 - Floor #58 - Tower #1 - Standard,0xc75264665991cddf62cbd0df32987a1abc5c0a6f,105819,2206774564966433947166689696507183869586471703389774980152761911046316228609
0,61f6dc7d9c729c57a2307cb5,Apt #7 - Floor #51 - Tower #1 - Standard,0xc3aed993d9c16afd8ec041aaf0667d1644cbca82,105107,2206774564966433947166689696507183869586471703389774980152761916543874367489
0,61f6dc7d9c729c57a2307cb6,Apt #6 - Floor #51 - Tower #1 - Standard,0xD33aCc9b9C2F933FD85E8C3C96DCf6C20C4BAE86,105106,2206774564966433947166689696507183869586471703389774980152761915444362739713
0,61f6dc7d9c729c57a2307cb7,Apt #22 - Floor #58 - Tower #1 - Luxury,0xD33aCc9b9C2F933FD85E8C3C96DCf6C20C4BAE86,105822,2206774564966433947166689696507183869586471703389774980152761914344851111937
0,61f6dc7d9c729c57a2307cbb,Apt #18 - Floor #58 - Tower #1 - Standard,0x36950339225bca950f50eb540fe42f419c6e6812,105818,2206774564966433947166689696507183869586471703389774980152761909946804600833
0,61f6dc7d9c729c57a2307cbc,Apt #17 - Floor #58 - Tower #1 - Standard,0xfa7076040b1a84eeecc6498ff5bf0308de59f739,105817,2206774564966433947166689696507183869586471703389774980152761908847292973057
0,61f6dc7d9c729c57a2307cbd,Apt #16 - Floor #58 - Tower #1 - Standard,0x70540cda690e6ed2765fb58d31e0569bcf482ce5,105816,2206774564966433947166689696507183869586471703389774980152761907747781345281
0,61f6dc7d9c729c57a2307cc1,Apt #12 - Floor #58 - Tower #1 - Standard,0x2f8d9a135054f25d9a26f32fae607b6ede73ff95,105812,2206774564966433947166689696507183869586471703389774980152761903349734834177
0,61f6dc7d9c729c57a2307cc4,Apt #9 - Floor #58 - Tower #1 - Standard,0x2f8d9a135054f25d9a26f32fae607b6ede73ff95,105809,2206774564966433947166689696507183869586471703389774980152761900051199950849
0,61f6dc7d9c729c57a2307cc3,Apt #10 - Floor #58 - Tower #1 - Standard,0x2f8d9a135054f25d9a26f32fae607b6ede73ff95,105810,2206774564966433947166689696507183869586471703389774980152761901150711578625
0,61f6dc7d9c729c57a2307cbe,Apt #15 - Floor #58 - Tower #1 - Standard,0x22536098e6c7459d011a6c1f367abafe8dcafc72,105815,2206774564966433947166689696507183869586471703389774980152761906648269717505
0,61f6dc7d9c729c57a2307cc8,Apt #5 - Floor #58 - Tower #1 - Standard,0x354b6be87e076131716f46832bdbfc5028af213f,105805,2206774564966433947166689696507183869586471703389774980152761895653153439745
0,61f6dc7d9c729c57a2307ccb,Apt #2 - Floor #58 - Tower #1 - Standard,0xb40f9efa6592b6b3b5a3d8cde1fb91c56211e252,105802,2206774564966433947166689696507183869586471703389774980152761892354618556417
0,61f6dc7d9c729c57a2307ccc,Apt #1 - Floor #58 - Tower #1 - Standard,0x4b26765af0455774fe3ca31a24535010f58f0343,105801,2206774564966433947166689696507183869586471703389774980152761891255106928641
0,61f6dc7d9c729c57a2307cc7,Apt #6 - Floor #58 - Tower #1 - Standard,0x2f8d9a135054f25d9a26f32fae607b6ede73ff95,105806,2206774564966433947166689696507183869586471703389774980152761896752665067521
0,61f6dc7d9c729c57a2307cc6,Apt #7 - Floor #58 - Tower #1 - Standard,0x2f8d9a135054f25d9a26f32fae607b6ede73ff95,105807,2206774564966433947166689696507183869586471703389774980152761897852176695297
0,61f6dc7d9c729c57a2307cbf,Apt #14 - Floor #58 - Tower #1 - Standard,0x30c4c40728cfed7200d348f968c7af9219a84636,105814,2206774564966433947166689696507183869586471703389774980152761905548758089729
0,61f6dc7d9c729c57a2307cc2,Apt #11 - Floor #58 - Tower #1 - Standard,0x2f8d9a135054f25d9a26f32fae607b6ede73ff95,105811,2206774564966433947166689696507183869586471703389774980152761902250223206401
0,61f6dc7d9c729c57a2307cc9,Apt #4 - Floor #58 - Tower #1 - Standard,0xe29ae29956fa6352ab6bee03f8289d22f89b0e62,105804,2206774564966433947166689696507183869586471703389774980152761894553641811969
0,61f6dc7d9c729c57a2307cce,Apt #21 - Floor #57 - Tower #1 - Luxury,0xD33aCc9b9C2F933FD85E8C3C96DCf6C20C4BAE86,105721,2206774564966433947166689696507183869586471703389774980152761889056083673089
0,61f6dc7d9c729c57a2307ccd,Apt #22 - Floor #57 - Tower #1 - Luxury,0xD33aCc9b9C2F933FD85E8C3C96DCf6C20C4BAE86,105722,2206774564966433947166689696507183869586471703389774980152761890155595300865
0,61f6dc7d9c729c57a2307cd1,Apt #18 - Floor #57 - Tower #1 - Standard,0x2f8d9a135054f25d9a26f32fae607b6ede73ff95,105718,2206774564966433947166689696507183869586471703389774980152761885757548789761
0,61f6dc7d9c729c57a2307cc5,Apt #8 - Floor #58 - Tower #1 - Standard,0x2f8d9a135054f25d9a26f32fae607b6ede73ff95,105808,2206774564966433947166689696507183869586471703389774980152761898951688323073
0,61f6dc7d9c729c57a2307cca,Apt #3 - Floor #58 - Tower #1 - Standard,0xa9a180667c68576dafc23dfdd8fc57ba0ce29992,105803,2206774564966433947166689696507183869586471703389774980152761893454130184193
0,61f6dc7d9c729c57a2307cd2,Apt #17 - Floor #57 - Tower #1 - Standard,0x2f8d9a135054f25d9a26f32fae607b6ede73ff95,105717,2206774564966433947166689696507183869586471703389774980152761884658037161985
0,61f6dc7d9c729c57a2307cc0,Apt #13 - Floor #58 - Tower #1 - Standard,0x7dc48f9b83ec775698997b82b258995206fc9b70,105813,2206774564966433947166689696507183869586471703389774980152761904449246461953
0,61f6dc7d9c729c57a2307cd4,Apt #15 - Floor #57 - Tower #1 - Standard,0x2f8d9a135054f25d9a26f32fae607b6ede73ff95,105715,2206774564966433947166689696507183869586471703389774980152761882459013906433
0,61f6dc7d9c729c57a2307cd0,Apt #19 - Floor #57 - Tower #1 - Standard,0x2f8d9a135054f25d9a26f32fae607b6ede73ff95,105719,2206774564966433947166689696507183869586471703389774980152761886857060417537
0,61f6dc7d9c729c57a2307cd3,Apt #16 - Floor #57 - Tower #1 - Standard,0x2f8d9a135054f25d9a26f32fae607b6ede73ff95,105716,2206774564966433947166689696507183869586471703389774980152761883558525534209
0,61f6dc7d9c729c57a2307cd5,Apt #14 - Floor #57 - Tower #1 - Standard,0x2f8d9a135054f25d9a26f32fae607b6ede73ff95,105714,2206774564966433947166689696507183869586471703389774980152761881359502278657
0,61f6dc7d9c729c57a2307cd6,Apt #13 - Floor #57 - Tower #1 - Standard,0x3cc8df9acc9e3d3afe79b787772952328bafd9cf,105713,2206774564966433947166689696507183869586471703389774980152761880259990650881
0,61f6dc7d9c729c57a2307cd7,Apt #12 - Floor #57 - Tower #1 - Standard,0x056880d97f4b23dd044b83e2ba238f452ea656a6,105712,2206774564966433947166689696507183869586471703389774980152761879160479023105
0,61f6dc7d9c729c57a2307ccf,Apt #20 - Floor #57 - Tower #1 - Standard,0x2f8d9a135054f25d9a26f32fae607b6ede73ff95,105720,2206774564966433947166689696507183869586471703389774980152761887956572045313
0,61f6dc7d9c729c57a2307cd9,Apt #10 - Floor #57 - Tower #1 - Standard,0xc5b7aeb6817c7b12935889f38fe0d1f1648b306e,105710,2206774564966433947166689696507183869586471703389774980152761876961455767553
0,61f6dc7d9c729c57a2307cd8,Apt #11 - Floor #57 - Tower #1 - Standard,0xb727cdc89724b1de30e8938cb0186a2806f39b6c,105711,2206774564966433947166689696507183869586471703389774980152761878060967395329
0,61f6dc7d9c729c57a2307cdd,Apt #6 - Floor #57 - Tower #1 - Standard,0x2f8d9a135054f25d9a26f32fae607b6ede73ff95,105706,2206774564966433947166689696507183869586471703389774980152761872563409256449
0,61f6dc7d9c729c57a2307cda,Apt #9 - Floor #57 - Tower #1 - Standard,0xf4eba5d575a5b58e7958b5400b270effeaecfbf0,105709,2206774564966433947166689696507183869586471703389774980152761875861944139777
0,61f6dc7d9c729c57a2307cdb,Apt #8 - Floor #57 - Tower #1 - Standard,0x8e570ee755974de773ae0149ea4e3da3f622094c,105708,2206774564966433947166689696507183869586471703389774980152761874762432512001
0,61f6dc7d9c729c57a2307ce0,Apt #3 - Floor #57 - Tower #1 - Standard,0x2f8d9a135054f25d9a26f32fae607b6ede73ff95,105703,2206774564966433947166689696507183869586471703389774980152761869264874373121
0,61f6dc7d9c729c57a2307ce1,Apt #2 - Floor #57 - Tower #1 - Standard,0x2f8d9a135054f25d9a26f32fae607b6ede73ff95,105702,2206774564966433947166689696507183869586471703389774980152761868165362745345
0,61f6dc7d9c729c57a2307cdc,Apt #7 - Floor #57 - Tower #1 - Standard,0x67bef845b891db3b5162bce4aef604e1cfcdd370,105707,2206774564966433947166689696507183869586471703389774980152761873662920884225
0,61f6dc7d9c729c57a2307ce3,Apt #22 - Floor #53 - Tower #1 - Luxury,0xD33aCc9b9C2F933FD85E8C3C96DCf6C20C4BAE86,105322,2206774564966433947166689696507183869586471703389774980152761865966339489793
0,61f6dc7d9c729c57a2307ce4,Apt #21 - Floor #53 - Tower #1 - Luxury,0xD33aCc9b9C2F933FD85E8C3C96DCf6C20C4BAE86,105321,2206774564966433947166689696507183869586471703389774980152761864866827862017
0,61f6dc7d9c729c57a2307cdf,Apt #4 - Floor #57 - Tower #1 - Standard,0x2f8d9a135054f25d9a26f32fae607b6ede73ff95,105704,2206774564966433947166689696507183869586471703389774980152761870364386000897
0,61f6dc7d9c729c57a2307cde,Apt #5 - Floor #57 - Tower #1 - Standard,0x2f8d9a135054f25d9a26f32fae607b6ede73ff95,105705,2206774564966433947166689696507183869586471703389774980152761871463897628673
0,61f6dc7d9c729c57a2307ce2,Apt #1 - Floor #57 - Tower #1 - Standard,0x2f8d9a135054f25d9a26f32fae607b6ede73ff95,105701,2206774564966433947166689696507183869586471703389774980152761867065851117569
0,61f6dc7d9c729c57a2307ce6,Apt #19 - Floor #53 - Tower #1 - Standard,0x7305810e5f6e12ffcc4f18dc9d782aaf427df176,105319,2206774564966433947166689696507183869586471703389774980152761862667804606465
0,61f6dc7d9c729c57a2307ce5,Apt #20 - Floor #53 - Tower #1 - Standard,0xD33aCc9b9C2F933FD85E8C3C96DCf6C20C4BAE86,105320,2206774564966433947166689696507183869586471703389774980152761863767316234241
0,61f6dc7d9c729c57a2307cfe,Apt #17 - Floor #56 - Tower #1 - Standard,0xcda2e4b965eca883415107b624e971c4cefc4d8c,105617,2206774564966433947166689696507183869586471703389774980152761836279525539841
0,61f6dc7d9c729c57a2307cfc,Apt #19 - Floor #56 - Tower #1 - Standard,0xcda2e4b965eca883415107b624e971c4cefc4d8c,105619,2206774564966433947166689696507183869586471703389774980152761838478548795393
0,61f6dc7d9c729c57a2307cf7,Apt #2 - Floor #53 - Tower #1 - Standard,0xD33aCc9b9C2F933FD85E8C3C96DCf6C20C4BAE86,105302,2206774564966433947166689696507183869586471703389774980152761843976106934273
0,61f6dc7d9c729c57a2307cf8,Apt #1 - Floor #53 - Tower #1 - Standard,0x9468473a2674222c79d9cce86d9fdf6ea52d8b46,105301,2206774564966433947166689696507183869586471703389774980152761842876595306497
0,61f6dc7d9c729c57a2307cff,Apt #16 - Floor #56 - Tower #1 - Standard,0xcda2e4b965eca883415107b624e971c4cefc4d8c,105616,2206774564966433947166689696507183869586471703389774980152761835180013912065
0,61f6dc7d9c729c57a2307cfd,Apt #18 - Floor #56 - Tower #1 - Standard,0xcda2e4b965eca883415107b624e971c4cefc4d8c,105618,2206774564966433947166689696507183869586471703389774980152761837379037167617
0,61f6dc7d9c729c57a2307cf3,Apt #6 - Floor #53 - Tower #1 - Standard,0x2a11dff02e83c170b30bb9acb169d40921616908,105306,2206774564966433947166689696507183869586471703389774980152761848374153445377
0,61f6dc7d9c729c57a2307cfb,Apt #20 - Floor #56 - Tower #1 - Standard,0xcda2e4b965eca883415107b624e971c4cefc4d8c,105620,2206774564966433947166689696507183869586471703389774980152761839578060423169
0,61f6dc7d9c729c57a2307d00,Apt #15 - Floor #56 - Tower #1 - Standard,0xcda2e4b965eca883415107b624e971c4cefc4d8c,105615,2206774564966433947166689696507183869586471703389774980152761834080502284289
0,61f6dc7d9c729c57a2307cf6,Apt #3 - Floor #53 - Tower #1 - Standard,0x97f64f5aae406955dd7981309e6d7a5ee669fd99,105303,2206774564966433947166689696507183869586471703389774980152761845075618562049
0,61f6dc7d9c729c57a2307d01,Apt #14 - Floor #56 - Tower #1 - Standard,0xcda2e4b965eca883415107b624e971c4cefc4d8c,105614,2206774564966433947166689696507183869586471703389774980152761832980990656513
0,61f6dc7d9c729c57a2307cf2,Apt #7 - Floor #53 - Tower #1 - Standard,0x66a9fd6f50fbc50774d7c635f9631b3adc554869,105307,2206774564966433947166689696507183869586471703389774980152761849473665073153
0,61f6dc7d9c729c57a2307cf5,Apt #4 - Floor #53 - Tower #1 - Standard,0xD33aCc9b9C2F933FD85E8C3C96DCf6C20C4BAE86,105304,2206774564966433947166689696507183869586471703389774980152761846175130189825
0,61f6dc7d9c729c57a2307d03,Apt #12 - Floor #56 - Tower #1 - Standard,0xcda2e4b965eca883415107b624e971c4cefc4d8c,105612,2206774564966433947166689696507183869586471703389774980152761830781967400961
0,61f6dc7d9c729c57a2307ceb,Apt #14 - Floor #53 - Tower #1 - Standard,0xc57b1fc03b7b083bd40803964aa105efd598776c,105314,2206774564966433947166689696507183869586471703389774980152761857170246467585
0,61f6dc7d9c729c57a2307ced,Apt #12 - Floor #53 - Tower #1 - Standard,0x827b62717cf7b9a6d9fd64a7a165500dbf94dd85,105312,2206774564966433947166689696507183869586471703389774980152761854971223212033
0,61f6dc7d9c729c57a2307cee,Apt #11 - Floor #53 - Tower #1 - Standard,0xbdbaeea6353853fe36cc45e9a901ded21f88f280,105311,2206774564966433947166689696507183869586471703389774980152761853871711584257
0,61f6dc7d9c729c57a2307d0a,Apt #5 - Floor #56 - Tower #1 - Standard,0x84ead5e4ab1008ec9d1f22201de6f2f94dcf96b3,105605,2206774564966433947166689696507183869586471703389774980152761823085386006529
0,61f6dc7d9c729c57a2307d04,Apt #11 - Floor #56 - Tower #1 - Standard,0xcda2e4b965eca883415107b624e971c4cefc4d8c,105611,2206774564966433947166689696507183869586471703389774980152761829682455773185
0,61f6dc7d9c729c57a2307d0f,Apt #5 - Floor #51 - Tower #1 - Standard,0x754d49ababe87c2841fbf26857686b66fe1f0b2a,105105,2206774564966433947166689696507183869586471703389774980152761817587827867649
0,61f6dc7d9c729c57a2307d07,Apt #8 - Floor #56 - Tower #1 - Standard,0xb131386adc23a45d6d14f8f3cce7c74ccd0a13c4,105608,2206774564966433947166689696507183869586471703389774980152761826383920889857
0,61f6dc7d9c729c57a2307cf4,Apt #5 - Floor #53 - Tower #1 - Standard,0xD33aCc9b9C2F933FD85E8C3C96DCf6C20C4BAE86,105305,2206774564966433947166689696507183869586471703389774980152761847274641817601
0,61f6dc7d9c729c57a2307cfa,Apt #21 - Floor #56 - Tower #1 - Luxury,0xD33aCc9b9C2F933FD85E8C3C96DCf6C20C4BAE86,105621,2206774564966433947166689696507183869586471703389774980152761840677572050945
0,61f6dc7d9c729c57a2307cf1,Apt #8 - Floor #53 - Tower #1 - Standard,0xb6a33df699a4ad8cce141de530fed0402919edb0,105308,2206774564966433947166689696507183869586471703389774980152761850573176700929
0,61f6dc7d9c729c57a2307ce8,Apt #17 - Floor #53 - Tower #1 - Standard,0xa0b596cff53b2d1f07410bb368ddbdef50f893e9,105317,2206774564966433947166689696507183869586471703389774980152761860468781350913
0,61f6dc7d9c729c57a2307d06,Apt #9 - Floor #56 - Tower #1 - Standard,0x871fa4af9686319bb8624843deab3c27af734f61,105609,2206774564966433947166689696507183869586471703389774980152761827483432517633
0,61f6dc7d9c729c57a2307cef,Apt #10 - Floor #53 - Tower #1 - Standard,0x19448f79e02b976d15f2e7c58964e7de4bd58fec,105310,2206774564966433947166689696507183869586471703389774980152761852772199956481
0,61f6dc7d9c729c57a2307d10,Apt #4 - Floor #51 - Tower #1 - Standard,0x56afcc2b3c7480c20240503252ca4c8bcc99f775,105104,2206774564966433947166689696507183869586471703389774980152761816488316239873
0,61f6dc7d9c729c57a2307cec,Apt #13 - Floor #53 - Tower #1 - Standard,0x9468473a2674222c79d9cce86d9fdf6ea52d8b46,105313,2206774564966433947166689696507183869586471703389774980152761856070734839809
0,61f6dc7d9c729c57a2307d02,Apt #13 - Floor #56 - Tower #1 - Standard,0xcda2e4b965eca883415107b624e971c4cefc4d8c,105613,2206774564966433947166689696507183869586471703389774980152761831881479028737
0,61f6dc7d9c729c57a2307cf9,Apt #22 - Floor #56 - Tower #1 - Luxury,0xD33aCc9b9C2F933FD85E8C3C96DCf6C20C4BAE86,105622,2206774564966433947166689696507183869586471703389774980152761841777083678721
0,61f6dc7d9c729c57a2307cea,Apt #15 - Floor #53 - Tower #1 - Standard,0x327f1b8c06e70835d1ed15ca96996e68ebb5ebab,105315,2206774564966433947166689696507183869586471703389774980152761858269758095361
0,61f6dc7d9c729c57a2307d08,Apt #7 - Floor #56 - Tower #1 - Standard,0x74a45a7230c2092447e6f3fc733c5ade917a7675,105607,2206774564966433947166689696507183869586471703389774980152761825284409262081
0,61f6dc7d9c729c57a2307cf0,Apt #9 - Floor #53 - Tower #1 - Standard,0x67bef845b891db3b5162bce4aef604e1cfcdd370,105309,2206774564966433947166689696507183869586471703389774980152761851672688328705
0,61f6dc7d9c729c57a2307d0d,Apt #2 - Floor #56 - Tower #1 - Standard,0x119b49a1c266c67656d098c320b697cc5ce94c43,105602,2206774564966433947166689696507183869586471703389774980152761819786851123201
0,61f6dc7d9c729c57a2307ce9,Apt #16 - Floor #53 - Tower #1 - Standard,0x368bc816aa9d9f6de1c68188626755e8dffc377a,105316,2206774564966433947166689696507183869586471703389774980152761859369269723137
0,61f6dc7d9c729c57a2307d0c,Apt #3 - Floor #56 - Tower #1 - Standard,0x77fcd929e55cef4d54104890bdf8b784c2933a13,105603,2206774564966433947166689696507183869586471703389774980152761820886362750977
0,61f6dc7d9c729c57a2307d0b,Apt #4 - Floor #56 - Tower #1 - Standard,0xad98e72e680aade64aa376a34d1b117fa75d62f8,105604,2206774564966433947166689696507183869586471703389774980152761821985874378753
0,61f6dc7d9c729c57a2307d0e,Apt #1 - Floor #56 - Tower #1 - Standard,0xbeffddcf2e84106f77c2b60445dc257d65e19a26,105601,2206774564966433947166689696507183869586471703389774980152761818687339495425
0,61f6dc7d9c729c57a2307d09,Apt #6 - Floor #56 - Tower #1 - Standard,0xf07caa835fe6abb3b07b84a4f496b9d213f6a0fe,105606,2206774564966433947166689696507183869586471703389774980152761824184897634305
0,61f6dc7d9c729c57a2307d05,Apt #10 - Floor #56 - Tower #1 - Standard,0x0cd5f8efc718d756e42eae44b92bd4c834eeb5cc,105610,2206774564966433947166689696507183869586471703389774980152761828582944145409
0,61f6dc7d9c729c57a2307ce7,Apt #18 - Floor #53 - Tower #1 - Standard,0x97c57afc7d18e4e1e37154e72fc8902664b1e732,105318,2206774564966433947166689696507183869586471703389774980152761861568292978689
0,61f6dc7d9c729c57a2307d1e,Apt #12 - Floor #52 - Tower #1 - Standard,0x492763f904b7f15ef477303757d1ec16193e77fd,105212,2206774564966433947166689696507183869586471703389774980152761801095153451009
0,61f6dc7d9c729c57a2307d1f,Apt #11 - Floor #52 - Tower #1 - Standard,0x0cd5f8efc718d756e42eae44b92bd4c834eeb5cc,105211,2206774564966433947166689696507183869586471703389774980152761799995641823233
0,61f6dc7d9c729c57a2307d1a,Apt #16 - Floor #52 - Tower #1 - Standard,0xD33aCc9b9C2F933FD85E8C3C96DCf6C20C4BAE86,105216,2206774564966433947166689696507183869586471703389774980152761805493199962113
0,61f6dc7d9c729c57a2307d15,Apt #21 - Floor #52 - Tower #1 - Luxury,0x1c9debb357b031e3220bedf6a4f3710c773c145d,105221,2206774564966433947166689696507183869586471703389774980152761810990758100993
0,61f6dc7d9c729c57a2307d14,Apt #22 - Floor #52 - Tower #1 - Luxury,0xD33aCc9b9C2F933FD85E8C3C96DCf6C20C4BAE86,105222,2206774564966433947166689696507183869586471703389774980152761812090269728769
0,61f6dc7d9c729c57a2307d11,Apt #3 - Floor #51 - Tower #1 - Standard,0xD33aCc9b9C2F933FD85E8C3C96DCf6C20C4BAE86,105103,2206774564966433947166689696507183869586471703389774980152761815388804612097
0,61f6dc7d9c729c57a2307d21,Apt #9 - Floor #52 - Tower #1 - Standard,0x34c5b516c079f6adba5ab6966153521f3fb90243,105209,2206774564966433947166689696507183869586471703389774980152761797796618567681
0,61f6dc7d9c729c57a2307d2c,Apt #20 - Floor #47 - Tower #1 - Standard,0xe66381870b1bd85bb7bdc5f8753f79a4d62b570f,104720,2206774564966433947166689696507183869586471703389774980152761785701990662145
0,61f6dc7d9c729c57a2307d17,Apt #19 - Floor #52 - Tower #1 - Standard,0x0608756afb89b0ee3bd0195e8a98cd97dfa5f624,105219,2206774564966433947166689696507183869586471703389774980152761808791734845441
0,61f6dc7d9c729c57a2307d2a,Apt #22 - Floor #47 - Tower #1 - Luxury,0xD33aCc9b9C2F933FD85E8C3C96DCf6C20C4BAE86,104722,2206774564966433947166689696507183869586471703389774980152761787901013917697
0,61f6dc7d9c729c57a2307d35,Apt #11 - Floor #47 - Tower #1 - Standard,0x1b90f6e0d42a8acbc94d25d53a242a2a9c85254d,104711,2206774564966433947166689696507183869586471703389774980152761775806386012161
0,61f6dc7d9c729c57a2307d32,Apt #14 - Floor #47 - Tower #1 - Standard,0x1f16a9106b2ef346ac1748d8dc9c7f088847f694,104714,2206774564966433947166689696507183869586471703389774980152761779104920895489
0,61f6dc7d9c729c57a2307d30,Apt #16 - Floor #47 - Tower #1 - Standard,0xb3f732d337358309021db4551de9b7385e076632,104716,2206774564966433947166689696507183869586471703389774980152761781303944151041
0,61f6dc7d9c729c57a2307d36,Apt #10 - Floor #47 - Tower #1 - Standard,0x10db2db146ef1692b9429cb411c5581190cd6e47,104710,2206774564966433947166689696507183869586471703389774980152761774706874384385
0,61f6dc7d9c729c57a2307d34,Apt #12 - Floor #47 - Tower #1 - Standard,0xaede6d021deeb22df9d66d5f04c76dd337468b85,104712,2206774564966433947166689696507183869586471703389774980152761776905897639937
0,61f6dc7d9c729c57a2307d2e,Apt #18 - Floor #47 - Tower #1 - Standard,0xe9f649f57585da70f60dc426bc5d17a370af6e0c,104718,2206774564966433947166689696507183869586471703389774980152761783502967406593
0,61f6dc7d9c729c57a2307d29,Apt #1 - Floor #52 - Tower #1 - Standard,0xec54f3678ecbb9ee7fcfb308d53a6efcb3322537,105201,2206774564966433947166689696507183869586471703389774980152761789000525545473
0,61f6dc7d9c729c57a2307d16,Apt #20 - Floor #52 - Tower #1 - Standard,0x326481a3b0c792cc7df1df0c8e76490b5ccd7031,105220,2206774564966433947166689696507183869586471703389774980152761809891246473217
0,61f6dc7d9c729c57a2307d26,Apt #4 - Floor #52 - Tower #1 - Standard,0xc7aef7bd0cfe5829e7d8126cba3c48db5e2f9e4c,105204,2206774564966433947166689696507183869586471703389774980152761792299060428801
0,61f6dc7d9c729c57a2307d12,Apt #2 - Floor #51 - Tower #1 - Standard,0x4b2e2627b9e664dcbaf42f0358423ad25c94e771,105102,2206774564966433947166689696507183869586471703389774980152761814289292984321
0,61f6dc7d9c729c57a2307d33,Apt #13 - Floor #47 - Tower #1 - Standard,0xd1009463e763aa43ac78e65bdfb17a1c268dd80a,104713,2206774564966433947166689696507183869586471703389774980152761778005409267713
0,61f6dc7d9c729c57a2307d20,Apt #10 - Floor #52 - Tower #1 - Standard,0x4a905d9987eec20b2d3543eef6798eb0ea3bf964,105210,2206774564966433947166689696507183869586471703389774980152761798896130195457
0,61f6dc7d9c729c57a2307d25,Apt #5 - Floor #52 - Tower #1 - Standard,0x63b29ff7274d48ce5196b29e49a8e71bb9f74632,105205,2206774564966433947166689696507183869586471703389774980152761793398572056577
0,61f6dc7d9c729c57a2307d1c,Apt #14 - Floor #52 - Tower #1 - Standard,0xeb563e7f42eeefb89c68c00fd24f387167ef383c,105214,2206774564966433947166689696507183869586471703389774980152761803294176706561
0,61f6dc7d9c729c57a2307d22,Apt #8 - Floor #52 - Tower #1 - Standard,0x2a1b27844daf0f0673addfb70a86ec5b164f3603,105208,2206774564966433947166689696507183869586471703389774980152761796697106939905
0,61f6dc7d9c729c57a2307d18,Apt #18 - Floor #52 - Tower #1 - Standard,0xbfb0bf20bddbfc2c9015009857138d990df674b2,105218,2206774564966433947166689696507183869586471703389774980152761807692223217665
0,61f6dc7d9c729c57a2307d13,Apt #1 - Floor #51 - Tower #1 - Standard,0xD33aCc9b9C2F933FD85E8C3C96DCf6C20C4BAE86,105101,2206774564966433947166689696507183869586471703389774980152761813189781356545
0,61f6dc7d9c729c57a2307d1d,Apt #13 - Floor #52 - Tower #1 - Standard,0x5c5be163c93f8f3a8a1b0d4eede08bfd6f68bf48,105213,2206774564966433947166689696507183869586471703389774980152761802194665078785
0,61f6dc7d9c729c57a2307d23,Apt #7 - Floor #52 - Tower #1 - Standard,0x65240ed16d442e2fd6c64b63a5f6d22dd3c42955,105207,2206774564966433947166689696507183869586471703389774980152761795597595312129
0,61f6dc7d9c729c57a2307d19,Apt #17 - Floor #52 - Tower #1 - Standard,0x1e96af5eb24efe3448f1c00a659637384c55c6e6,105217,2206774564966433947166689696507183869586471703389774980152761806592711589889
0,61f6dc7d9c729c57a2307d1b,Apt #15 - Floor #52 - Tower #1 - Standard,0x5641c93a95ec822ce74260db5f236117d5a08476,105215,2206774564966433947166689696507183869586471703389774980152761804393688334337
0,61f6dc7d9c729c57a2307d2b,Apt #21 - Floor #47 - Tower #1 - Luxury,0xD33aCc9b9C2F933FD85E8C3C96DCf6C20C4BAE86,104721,2206774564966433947166689696507183869586471703389774980152761786801502289921
0,61f6dc7d9c729c57a2307d27,Apt #3 - Floor #52 - Tower #1 - Standard,0xac56370bd1b65ee02ca4ce0ca3a013ca8d0ab88a,105203,2206774564966433947166689696507183869586471703389774980152761791199548801025
0,61f6dc7d9c729c57a2307d28,Apt #2 - Floor #52 - Tower #1 - Standard,0xD33aCc9b9C2F933FD85E8C3C96DCf6C20C4BAE86,105202,2206774564966433947166689696507183869586471703389774980152761790100037173249
0,61f6dc7d9c729c57a2307d2d,Apt #19 - Floor #47 - Tower #1 - Standard,0xffce76ee7460144443ab62b29751396fad57e4ae,104719,2206774564966433947166689696507183869586471703389774980152761784602479034369
0,61f6dc7d9c729c57a2307d2f,Apt #17 - Floor #47 - Tower #1 - Standard,0x86508e8c4438456b6568a0613e731400cc8c3950,104717,2206774564966433947166689696507183869586471703389774980152761782403455778817
0,61f6dc7d9c729c57a2307d24,Apt #6 - Floor #52 - Tower #1 - Standard,0xf6efb25fa30bf0dd4159a2d011a5df75c6675ab1,105206,2206774564966433947166689696507183869586471703389774980152761794498083684353
0,61f6dc7d9c729c57a2307d31,Apt #15 - Floor #47 - Tower #1 - Standard,0x473612759e32f5b0d47d86dfc0249d86a4b82b66,104715,2206774564966433947166689696507183869586471703389774980152761780204432523265
0,61f6dc7d9c729c57a2307d5a,Apt #19 - Floor #46 - Tower #1 - Standard,0xbfb0bf20bddbfc2c9015009857138d990df674b2,104619,2206774564966433947166689696507183869586471703389774980152761735124455784449
0,61f6dc7d9c729c57a2307d48,Apt #15 - Floor #41 - Tower #1 - Standard,0x481337705fb85f2c8b0a932794e574fc965bcc14,104115,2206774564966433947166689696507183869586471703389774980152761754915665084417
0,61f6dc7d9c729c57a2307d45,Apt #18 - Floor #41 - Tower #1 - Standard,0x08f110d2fd8c1cd0b062c4004b94eee27c06a991,104118,2206774564966433947166689696507183869586471703389774980152761758214199967745
0,61f6dc7d9c729c57a2307d3f,Apt #1 - Floor #47 - Tower #1 - Standard,0xe29ae29956fa6352ab6bee03f8289d22f89b0e62,104701,2206774564966433947166689696507183869586471703389774980152761764811269734401
